                Adj      SubjDiff preferenceDiff frequencyDiff
393           happy -6.330032e-02   -0.247231264    0.86433099
32          alleged -6.329426e-02    1.103231235    2.33537492
267          entire -6.299324e-02    2.945948238    1.68639895
304             far -6.291016e-02   -2.447550863    0.62935744
564          mental -6.287908e-02    0.803143531    0.66139848
28     agricultural -6.276717e-02   -0.243448817    1.62127237
402        helpless -6.250923e-02    0.092709398    0.62860866
849            snug -6.241361e-02   -0.113328685   -0.79694397
508           legal -6.237084e-02    0.181983776    2.04559597
560         medical -6.201885e-02   -0.181631800    3.07852424
770        restless -6.152166e-02   -0.365750446    0.66035736
665           petty -6.148219e-02   -0.045641281    0.64288535
196        delicate -6.097555e-02    0.158464274    0.43375862
386           green -6.086963e-02   -2.038072404    0.95904190
912         supreme -6.063963e-02   -1.952878818    0.89935422
38        ambitious -6.035468e-02    3.097690268    1.28565084
283        existing -6.030337e-02    1.020511662    1.60687052
86            blind -6.028506e-02   -0.437038370    0.65540685
297        faithful -5.992312e-02   -1.749093023    0.22778393
964     unconscious -5.961448e-02    1.262915340    0.75141609
715        probable -5.950326e-02    0.145851877    0.92953596
153    considerable -5.939440e-02    1.788305234    0.83598552
653         passive -5.896407e-02    2.124601938    1.55814462
428            idle -5.888229e-02    1.484274769    0.11506933
452   indispensable -5.878185e-02    0.711165686    0.04082199
1010        visible -5.847783e-02    0.810930216    1.06170773
951     transparent -5.821376e-02    1.552141081    0.50656122
6            absurd -5.817428e-02    1.529016345    0.63252256
275     evangelical -5.727641e-02    1.304948722    1.05779029
959            ugly -5.682865e-02    0.294874986    1.63873428
558            mean -5.656526e-02    0.281490102    1.38002475
292   extraordinary -5.633849e-02    0.901444224    0.37097893
587       municipal -5.609194e-02    2.554716181    1.66500776
548           manly -5.558508e-02    0.407968238   -0.63808740
616       notorious -5.553239e-02    1.452252329    1.22377543
288       extensive -5.484744e-02    1.691676011    0.85348983
668     picturesque -5.462062e-02    1.349926717    0.45198512
829            sick -5.360248e-02    1.216395324    0.64259490
205       desirable -5.280010e-02    1.210965840    0.98649499
209          devout -5.272437e-02    0.996333440    0.94908055
206        desolate -5.251603e-02    1.386294361    0.18805223
599          native -5.241070e-02    1.219930170    1.01121399
1046          young -5.184361e-02    0.782332025    0.86059188
296            fair -5.147529e-02   -1.116932558   -0.77021053
926         tedious -5.144683e-02    0.011834458    0.20067070
1034           wise -5.127845e-02    0.373852053    0.12921173
501            late -5.111615e-02   -2.065653585    0.27407642
813          serene -5.104389e-02    1.593235938    0.02898754
499           large -5.069707e-02    0.021871328    0.92960378
572        military -5.046935e-02    0.918326297    2.08273348
382           grave -4.987675e-02    0.923163611    0.92316361
158    contemporary -4.943771e-02    1.177475705    3.26925203
95            brief -4.904602e-02    1.618095975    0.67954153
865           spare -4.774707e-02    0.376477571    1.01160091
811     sentimental -4.674797e-02   -0.741937345    1.21109027
590            mute -4.641892e-02    0.788457360    0.51082562
840         slender -4.591524e-02    0.720452631    0.87294029
27             aged -4.547700e-02    0.328173434    0.62860866
752      refreshing -4.521514e-02    3.332204510    0.45953233
